filename,filepath,width,height,depth,label,xmin,ymin,xmax,ymax
img_2408,train/images/img_2408.jpg,640,640,3,Phoenix,277,249,331,476
img_0579,train/images/img_0579.jpg,640,640,3,Sage,551,223,639,591
img_1667,train/images/img_1667.jpg,640,640,3,Sage,137,187,221,433
img_2346,train/images/img_2346.jpg,640,640,3,Jett,134,289,180,514
img_1897,train/images/img_1897.jpg,640,640,3,Brimstone,181,279,334,637
img_1129,train/images/img_1129.jpg,640,640,3,Phoenix,0,232,236,639
img_1129,train/images/img_1129.jpg,640,640,3,Jett,294,211,311,249
img_0237,train/images/img_0237.jpg,640,640,3,Sage,0,292,78,556
img_0237,train/images/img_0237.jpg,640,640,3,Jett,71,243,196,639
img_2420,train/images/img_2420.jpg,640,640,3,Jett,310,116,404,499
img_2420,train/images/img_2420.jpg,640,640,3,Brimstone,172,140,249,387
img_2434,train/images/img_2434.jpg,640,640,3,Phoenix,384,122,508,365
img_2434,train/images/img_2434.jpg,640,640,3,Sage,170,131,251,425
img_1883,train/images/img_1883.jpg,640,640,3,Sage,203,264,264,535
img_1883,train/images/img_1883.jpg,640,640,3,Phoenix,399,277,408,323
img_0545,train/images/img_0545.jpg,640,640,3,Jett,268,264,372,584
img_2352,train/images/img_2352.jpg,640,640,3,Sage,272,211,330,538
img_1868,train/images/img_1868.jpg,640,640,3,Sage,570,216,639,399
img_1868,train/images/img_1868.jpg,640,640,3,Phoenix,77,316,100,394
img_1854,train/images/img_1854.jpg,640,640,3,Brimstone,359,267,386,397
img_0592,train/images/img_0592.jpg,640,640,3,Sage,334,286,379,449
img_2385,train/images/img_2385.jpg,640,640,3,Jett,600,136,639,321
img_2385,train/images/img_2385.jpg,640,640,3,Sage,187,270,245,433
img_2391,train/images/img_2391.jpg,640,640,3,Sage,354,262,404,459
img_1698,train/images/img_1698.jpg,640,640,3,Sage,374,195,451,522
img_1698,train/images/img_1698.jpg,640,640,3,Jett,61,144,301,639
img_1840,train/images/img_1840.jpg,640,640,3,Brimstone,244,272,375,638
img_0586,train/images/img_0586.jpg,640,640,3,Brimstone,276,334,304,405
img_0586,train/images/img_0586.jpg,640,640,3,Sage,326,293,361,414
img_1707,train/images/img_1707.jpg,640,640,3,Sage,131,46,338,533
img_2568,train/images/img_2568.jpg,640,640,3,Phoenix,288,191,321,292
img_1075,train/images/img_1075.jpg,640,640,3,Phoenix,243,266,271,352
img_1075,train/images/img_1075.jpg,640,640,3,Jett,139,274,166,349
img_1713,train/images/img_1713.jpg,640,640,3,Sage,266,232,327,491
img_1713,train/images/img_1713.jpg,640,640,3,Jett,392,276,406,333
img_2554,train/images/img_2554.jpg,640,640,3,Phoenix,318,156,353,269
img_2540,train/images/img_2540.jpg,640,640,3,Phoenix,306,167,370,461
img_0357,train/images/img_0357.jpg,640,640,3,Jett,322,296,341,398
img_0357,train/images/img_0357.jpg,640,640,3,Phoenix,212,289,248,483
img_1049,train/images/img_1049.jpg,640,640,3,Phoenix,321,279,390,447
img_0431,train/images/img_0431.jpg,640,640,3,Sage,340,298,360,386
img_2226,train/images/img_2226.jpg,640,640,3,Brimstone,235,267,259,348
img_1908,train/images/img_1908.jpg,640,640,3,Brimstone,242,189,372,524
img_1920,train/images/img_1920.jpg,640,640,3,Sage,409,219,425,313
img_1920,train/images/img_1920.jpg,640,640,3,Jett,327,197,366,417
img_2597,train/images/img_2597.jpg,640,640,3,Phoenix,328,235,343,300
img_0380,train/images/img_0380.jpg,640,640,3,Sage,53,274,148,576
img_0380,train/images/img_0380.jpg,640,640,3,Jett,267,298,304,422
img_0394,train/images/img_0394.jpg,640,640,3,Jett,82,314,174,609
img_0394,train/images/img_0394.jpg,640,640,3,Phoenix,414,321,432,353
img_2583,train/images/img_2583.jpg,640,640,3,Phoenix,352,310,378,424
img_1934,train/images/img_1934.jpg,640,640,3,Sage,261,135,362,639
img_1263,train/images/img_1263.jpg,640,640,3,Jett,183,192,257,373
img_1505,train/images/img_1505.jpg,640,640,3,Jett,302,280,347,410
img_1511,train/images/img_1511.jpg,640,640,3,Sage,289,165,367,523
img_1277,train/images/img_1277.jpg,640,640,3,Jett,290,287,304,322
img_0169,train/images/img_0169.jpg,640,640,3,Sage,288,191,374,494
img_2756,train/images/img_2756.jpg,640,640,3,Phoenix,293,319,323,440
img_0141,train/images/img_0141.jpg,640,640,3,Phoenix,362,382,438,516
img_0141,train/images/img_0141.jpg,640,640,3,Jett,294,289,311,351
img_1539,train/images/img_1539.jpg,640,640,3,Jett,146,172,177,312
img_1539,train/images/img_1539.jpg,640,640,3,Brimstone,328,185,421,639
img_2030,train/images/img_2030.jpg,640,640,3,Brimstone,225,228,334,616
img_2030,train/images/img_2030.jpg,640,640,3,Jett,506,201,543,317
img_2024,train/images/img_2024.jpg,640,640,3,Sage,177,328,236,493
img_0633,train/images/img_0633.jpg,640,640,3,Jett,362,298,441,399
img_0155,train/images/img_0155.jpg,640,640,3,Sage,226,320,293,456
img_2742,train/images/img_2742.jpg,640,640,3,Phoenix,298,215,327,346
img_0800,train/images/img_0800.jpg,640,640,3,Sage,222,287,295,609
img_0814,train/images/img_0814.jpg,640,640,3,Sage,453,304,485,431
img_0814,train/images/img_0814.jpg,640,640,3,Jett,276,299,315,464
img_0182,train/images/img_0182.jpg,640,640,3,Sage,454,321,485,405
img_0182,train/images/img_0182.jpg,640,640,3,Brimstone,281,321,327,504
img_2795,train/images/img_2795.jpg,640,640,3,Phoenix,345,195,387,418
img_0828,train/images/img_0828.jpg,640,640,3,Jett,554,295,615,449
img_0828,train/images/img_0828.jpg,640,640,3,Sage,286,295,324,458
img_2781,train/images/img_2781.jpg,640,640,3,Phoenix,270,251,281,313
img_0196,train/images/img_0196.jpg,640,640,3,Jett,115,40,173,165
img_0196,train/images/img_0196.jpg,640,640,3,Phoenix,330,317,361,420
img_1288,train/images/img_1288.jpg,640,640,3,Brimstone,241,222,297,399
img_0829,train/images/img_0829.jpg,640,640,3,Phoenix,287,275,337,448
img_0197,train/images/img_0197.jpg,640,640,3,Brimstone,240,285,265,374
img_2780,train/images/img_2780.jpg,640,640,3,Phoenix,276,164,362,512
img_2794,train/images/img_2794.jpg,640,640,3,Phoenix,283,232,340,451
img_0815,train/images/img_0815.jpg,640,640,3,Phoenix,283,363,389,575
img_0801,train/images/img_0801.jpg,640,640,3,Sage,264,293,283,355
img_0632,train/images/img_0632.jpg,640,640,3,Phoenix,212,274,344,581
img_2025,train/images/img_2025.jpg,640,640,3,Brimstone,175,116,408,516
img_2743,train/images/img_2743.jpg,640,640,3,Phoenix,221,248,242,324
img_0154,train/images/img_0154.jpg,640,640,3,Phoenix,161,141,549,639
img_0140,train/images/img_0140.jpg,640,640,3,Phoenix,491,324,639,549
img_0140,train/images/img_0140.jpg,640,640,3,Jett,228,316,289,427
img_2031,train/images/img_2031.jpg,640,640,3,Brimstone,316,35,461,553
img_1538,train/images/img_1538.jpg,640,640,3,Jett,273,200,403,638
img_2019,train/images/img_2019.jpg,640,640,3,Jett,302,257,354,432
img_1510,train/images/img_1510.jpg,640,640,3,Sage,115,199,174,417
img_1510,train/images/img_1510.jpg,640,640,3,Jett,615,214,639,322
img_0168,train/images/img_0168.jpg,640,640,3,Phoenix,113,284,309,577
img_1276,train/images/img_1276.jpg,640,640,3,Phoenix,340,286,362,362
img_1262,train/images/img_1262.jpg,640,640,3,Jett,309,307,322,338
img_1504,train/images/img_1504.jpg,640,640,3,Sage,333,265,347,336
img_2582,train/images/img_2582.jpg,640,640,3,Phoenix,269,310,344,569
img_0395,train/images/img_0395.jpg,640,640,3,Jett,309,307,331,368
img_1935,train/images/img_1935.jpg,640,640,3,Jett,288,299,372,533
img_1921,train/images/img_1921.jpg,640,640,3,Sage,230,223,309,600
img_0381,train/images/img_0381.jpg,640,640,3,Phoenix,243,286,303,558
img_0381,train/images/img_0381.jpg,640,640,3,Jett,556,274,639,526
img_2596,train/images/img_2596.jpg,640,640,3,Phoenix,237,154,321,452
img_1909,train/images/img_1909.jpg,640,640,3,Jett,213,258,271,397
img_1909,train/images/img_1909.jpg,640,640,3,Brimstone,321,258,356,432
img_1048,train/images/img_1048.jpg,640,640,3,Jett,318,338,339,397
img_1048,train/images/img_1048.jpg,640,640,3,Phoenix,259,302,341,546
img_0356,train/images/img_0356.jpg,640,640,3,Jett,263,274,301,433
img_2541,train/images/img_2541.jpg,640,640,3,Phoenix,271,106,430,639
img_2227,train/images/img_2227.jpg,640,640,3,Brimstone,0,187,113,475
img_2227,train/images/img_2227.jpg,640,640,3,Jett,382,243,394,298
img_0430,train/images/img_0430.jpg,640,640,3,Brimstone,258,295,286,397
img_0424,train/images/img_0424.jpg,640,640,3,Sage,319,260,450,603
img_2233,train/images/img_2233.jpg,640,640,3,Jett,286,268,310,356
img_2555,train/images/img_2555.jpg,640,640,3,Phoenix,322,257,352,380
img_0342,train/images/img_0342.jpg,640,640,3,Phoenix,287,290,367,560
img_1074,train/images/img_1074.jpg,640,640,3,Phoenix,322,350,344,422
img_1074,train/images/img_1074.jpg,640,640,3,Jett,234,146,257,198
img_1712,train/images/img_1712.jpg,640,640,3,Phoenix,0,0,192,442
img_1712,train/images/img_1712.jpg,640,640,3,Sage,484,260,629,592
img_1706,train/images/img_1706.jpg,640,640,3,Brimstone,337,235,429,638
img_1060,train/images/img_1060.jpg,640,640,3,Brimstone,0,219,142,639
img_1060,train/images/img_1060.jpg,640,640,3,Sage,302,280,324,384
img_2569,train/images/img_2569.jpg,640,640,3,Phoenix,235,198,342,580
img_0587,train/images/img_0587.jpg,640,640,3,Brimstone,299,240,324,330
img_1841,train/images/img_1841.jpg,640,640,3,Jett,382,236,422,387
img_1699,train/images/img_1699.jpg,640,640,3,Sage,217,0,428,639
img_2390,train/images/img_2390.jpg,640,640,3,Brimstone,267,218,373,605
img_2384,train/images/img_2384.jpg,640,640,3,Sage,250,379,276,460
img_2384,train/images/img_2384.jpg,640,640,3,Jett,317,302,326,325
img_0593,train/images/img_0593.jpg,640,640,3,Phoenix,524,258,581,454
img_0593,train/images/img_0593.jpg,640,640,3,Jett,454,249,500,381
img_1855,train/images/img_1855.jpg,640,640,3,Jett,247,100,353,537
img_2353,train/images/img_2353.jpg,640,640,3,Phoenix,272,184,361,373
img_0544,train/images/img_0544.jpg,640,640,3,Brimstone,324,287,341,350
img_1882,train/images/img_1882.jpg,640,640,3,Brimstone,544,247,589,386
img_0550,train/images/img_0550.jpg,640,640,3,Phoenix,265,312,322,460
img_1896,train/images/img_1896.jpg,640,640,3,Sage,562,241,626,433
img_1896,train/images/img_1896.jpg,640,640,3,Phoenix,192,198,221,318
img_2347,train/images/img_2347.jpg,640,640,3,Jett,305,313,320,392
img_2421,train/images/img_2421.jpg,640,640,3,Sage,241,332,272,444
img_2421,train/images/img_2421.jpg,640,640,3,Phoenix,79,400,111,467
img_0236,train/images/img_0236.jpg,640,640,3,Phoenix,302,310,356,540
img_1128,train/images/img_1128.jpg,640,640,3,Jett,310,299,333,350
img_2409,train/images/img_2409.jpg,640,640,3,Jett,388,137,481,425
img_2409,train/images/img_2409.jpg,640,640,3,Brimstone,277,275,296,328
img_1100,train/images/img_1100.jpg,640,640,3,Phoenix,358,248,459,376
img_1666,train/images/img_1666.jpg,640,640,3,Sage,153,345,188,468
img_0578,train/images/img_0578.jpg,640,640,3,Brimstone,207,346,237,403
img_0578,train/images/img_0578.jpg,640,640,3,Sage,371,325,396,420
img_1672,train/images/img_1672.jpg,640,640,3,Sage,264,87,370,542
img_1114,train/images/img_1114.jpg,640,640,3,Phoenix,400,67,416,129
img_1114,train/images/img_1114.jpg,640,640,3,Jett,350,105,372,180
img_2192,train/images/img_2192.jpg,640,640,3,Sage,302,251,327,376
img_0785,train/images/img_0785.jpg,640,640,3,Jett,318,299,377,452
img_0949,train/images/img_0949.jpg,640,640,3,Jett,294,304,316,393
img_0791,train/images/img_0791.jpg,640,640,3,Jett,273,246,288,294
img_2186,train/images/img_2186.jpg,640,640,3,Jett,300,253,315,313
img_0961,train/images/img_0961.jpg,640,640,3,Jett,343,295,372,397
img_2810,train/images/img_2810.jpg,640,640,3,Phoenix,228,176,324,483
img_2804,train/images/img_2804.jpg,640,640,3,Phoenix,279,97,414,629
img_0975,train/images/img_0975.jpg,640,640,3,Phoenix,289,274,347,447
img_0975,train/images/img_0975.jpg,640,640,3,Jett,10,109,33,181
img_0746,train/images/img_0746.jpg,640,640,3,Jett,404,211,428,256
img_1458,train/images/img_1458.jpg,640,640,3,Jett,305,308,321,368
img_2637,train/images/img_2637.jpg,640,640,3,Phoenix,349,169,407,386
img_0034,train/images/img_0034.jpg,640,640,3,Phoenix,171,287,293,580
img_0034,train/images/img_0034.jpg,640,640,3,Jett,318,304,355,431
img_2623,train/images/img_2623.jpg,640,640,3,Phoenix,260,167,312,371
img_2145,train/images/img_2145.jpg,640,640,3,Sage,349,279,434,615
img_0752,train/images/img_0752.jpg,640,640,3,Phoenix,334,321,344,367
img_0752,train/images/img_0752.jpg,640,640,3,Jett,303,319,320,373
img_1464,train/images/img_1464.jpg,640,640,3,Jett,322,279,365,383
img_1302,train/images/img_1302.jpg,640,640,3,Brimstone,319,306,332,341
img_1316,train/images/img_1316.jpg,640,640,3,Sage,173,305,202,408
img_0008,train/images/img_0008.jpg,640,640,3,Jett,353,298,370,380
img_2179,train/images/img_2179.jpg,640,640,3,Jett,251,126,274,197
img_2609,train/images/img_2609.jpg,640,640,3,Phoenix,274,129,319,306
img_1300,train/images/img_1300.jpg,640,640,3,Sage,30,238,64,339
img_1466,train/images/img_1466.jpg,640,640,3,Jett,349,173,367,272
img_1466,train/images/img_1466.jpg,640,640,3,Brimstone,253,59,336,507
img_0778,train/images/img_0778.jpg,640,640,3,Phoenix,378,206,413,315
img_1472,train/images/img_1472.jpg,640,640,3,Jett,327,306,340,363
img_0022,train/images/img_0022.jpg,640,640,3,Phoenix,301,304,311,352
img_0022,train/images/img_0022.jpg,640,640,3,Jett,243,225,258,288
img_2635,train/images/img_2635.jpg,640,640,3,Phoenix,197,184,276,559
img_2153,train/images/img_2153.jpg,640,640,3,Sage,266,264,384,638
img_0744,train/images/img_0744.jpg,640,640,3,Jett,250,315,422,629
img_2147,train/images/img_2147.jpg,640,640,3,Brimstone,270,198,352,572
img_2621,train/images/img_2621.jpg,640,640,3,Phoenix,265,244,320,454
img_0036,train/images/img_0036.jpg,640,640,3,Phoenix,282,352,390,571
img_2812,train/images/img_2812.jpg,640,640,3,Phoenix,277,216,310,360
img_0963,train/images/img_0963.jpg,640,640,3,Sage,345,269,401,526
img_0963,train/images/img_0963.jpg,640,640,3,Jett,271,275,334,507
img_0977,train/images/img_0977.jpg,640,640,3,Jett,148,280,180,334
img_2806,train/images/img_2806.jpg,640,640,3,Phoenix,245,301,274,430
img_0787,train/images/img_0787.jpg,640,640,3,Jett,383,233,610,639
img_1499,train/images/img_1499.jpg,640,640,3,Jett,298,176,395,500
img_1499,train/images/img_1499.jpg,640,640,3,Sage,507,357,528,400
img_2190,train/images/img_2190.jpg,640,640,3,Phoenix,172,57,243,235
img_2190,train/images/img_2190.jpg,640,640,3,Sage,435,297,466,370
img_0793,train/images/img_0793.jpg,640,640,3,Phoenix,135,188,396,583
img_0793,train/images/img_0793.jpg,640,640,3,Jett,472,143,499,223
img_1664,train/images/img_1664.jpg,640,640,3,Brimstone,224,189,323,548
img_1102,train/images/img_1102.jpg,640,640,3,Phoenix,312,277,364,527
img_1116,train/images/img_1116.jpg,640,640,3,Sage,295,304,327,399
img_0208,train/images/img_0208.jpg,640,640,3,Phoenix,195,288,237,416
img_1670,train/images/img_1670.jpg,640,640,3,Brimstone,210,210,303,590
img_2379,train/images/img_2379.jpg,640,640,3,Jett,459,256,493,401
img_2379,train/images/img_2379.jpg,640,640,3,Sage,140,246,192,466
img_1880,train/images/img_1880.jpg,640,640,3,Jett,324,276,336,332
img_1880,train/images/img_1880.jpg,640,640,3,Sage,190,262,230,380
img_0546,train/images/img_0546.jpg,640,640,3,Sage,279,304,299,375
img_0546,train/images/img_0546.jpg,640,640,3,Jett,309,275,335,360
img_2351,train/images/img_2351.jpg,640,640,3,Brimstone,234,190,322,489
img_2437,train/images/img_2437.jpg,640,640,3,Sage,278,264,368,639
img_0220,train/images/img_0220.jpg,640,640,3,Phoenix,309,313,318,355
img_0220,train/images/img_0220.jpg,640,640,3,Jett,229,197,252,288
img_0234,train/images/img_0234.jpg,640,640,3,Phoenix,102,248,214,584
img_0234,train/images/img_0234.jpg,640,640,3,Jett,325,305,355,399
img_2423,train/images/img_2423.jpg,640,640,3,Brimstone,273,184,351,504
img_2423,train/images/img_2423.jpg,640,640,3,Jett,509,189,626,491
img_1894,train/images/img_1894.jpg,640,640,3,Sage,256,164,383,639
img_0552,train/images/img_0552.jpg,640,640,3,Brimstone,332,322,357,424
img_0585,train/images/img_0585.jpg,640,640,3,Sage,268,229,383,563
img_1857,train/images/img_1857.jpg,640,640,3,Jett,232,249,261,374
img_0591,train/images/img_0591.jpg,640,640,3,Jett,209,324,253,473
img_0591,train/images/img_0591.jpg,640,640,3,Phoenix,34,317,90,509
img_2386,train/images/img_2386.jpg,640,640,3,Jett,230,258,247,331
img_2386,train/images/img_2386.jpg,640,640,3,Brimstone,539,314,638,608
img_2219,train/images/img_2219.jpg,640,640,3,Jett,266,283,374,533
img_0368,train/images/img_0368.jpg,640,640,3,Brimstone,325,292,337,328
img_1076,train/images/img_1076.jpg,640,640,3,Sage,58,392,99,488
img_1076,train/images/img_1076.jpg,640,640,3,Brimstone,351,338,382,405
img_1062,train/images/img_1062.jpg,640,640,3,Jett,353,301,380,396
img_1062,train/images/img_1062.jpg,640,640,3,Sage,248,295,289,470
img_1704,train/images/img_1704.jpg,640,640,3,Sage,107,203,174,352
img_1704,train/images/img_1704.jpg,640,640,3,Jett,328,291,352,381
img_2225,train/images/img_2225.jpg,640,640,3,Jett,331,235,348,286
img_2543,train/images/img_2543.jpg,640,640,3,Phoenix,311,209,368,501
img_0340,train/images/img_0340.jpg,640,640,3,Phoenix,301,311,324,388
img_0340,train/images/img_0340.jpg,640,640,3,Jett,199,236,234,336
img_2557,train/images/img_2557.jpg,640,640,3,Phoenix,304,205,391,536
img_2231,train/images/img_2231.jpg,640,640,3,Jett,274,268,322,426
img_2231,train/images/img_2231.jpg,640,640,3,Brimstone,29,220,320,636
img_1738,train/images/img_1738.jpg,640,640,3,Sage,374,258,401,382
img_0426,train/images/img_0426.jpg,640,640,3,Jett,294,297,352,449
img_1937,train/images/img_1937.jpg,640,640,3,Sage,182,148,203,231
img_1089,train/images/img_1089.jpg,640,640,3,Phoenix,224,330,265,479
img_1089,train/images/img_1089.jpg,640,640,3,Jett,285,307,309,385
img_0397,train/images/img_0397.jpg,640,640,3,Phoenix,294,289,367,573
img_2580,train/images/img_2580.jpg,640,640,3,Phoenix,283,183,312,313
img_2594,train/images/img_2594.jpg,640,640,3,Phoenix,293,214,322,322
img_0383,train/images/img_0383.jpg,640,640,3,Phoenix,361,272,408,453
img_0383,train/images/img_0383.jpg,640,640,3,Jett,276,275,320,440
img_1923,train/images/img_1923.jpg,640,640,3,Brimstone,340,248,368,329
img_1274,train/images/img_1274.jpg,640,640,3,Sage,311,292,345,427
img_0618,train/images/img_0618.jpg,640,640,3,Phoenix,52,257,169,639
img_1506,train/images/img_1506.jpg,640,640,3,Jett,91,290,133,414
img_1506,train/images/img_1506.jpg,640,640,3,Sage,545,182,555,196
img_1260,train/images/img_1260.jpg,640,640,3,Brimstone,31,258,116,442
img_2769,train/images/img_2769.jpg,640,640,3,Phoenix,266,228,299,332
img_1248,train/images/img_1248.jpg,640,640,3,Phoenix,317,263,341,332
img_0156,train/images/img_0156.jpg,640,640,3,Phoenix,361,299,380,361
img_0156,train/images/img_0156.jpg,640,640,3,Jett,296,289,318,373
img_2741,train/images/img_2741.jpg,640,640,3,Phoenix,249,172,302,388
img_2027,train/images/img_2027.jpg,640,640,3,Sage,345,262,420,554
img_0630,train/images/img_0630.jpg,640,640,3,Jett,353,312,380,392
img_0630,train/images/img_0630.jpg,640,640,3,Phoenix,240,293,286,513
img_0624,train/images/img_0624.jpg,640,640,3,Sage,202,122,465,639
img_2033,train/images/img_2033.jpg,640,640,3,Brimstone,316,276,377,582
img_2755,train/images/img_2755.jpg,640,640,3,Phoenix,263,185,340,534
img_0142,train/images/img_0142.jpg,640,640,3,Phoenix,315,312,329,342
img_0142,train/images/img_0142.jpg,640,640,3,Jett,330,280,413,456
img_0817,train/images/img_0817.jpg,640,640,3,Sage,315,296,342,376
img_0817,train/images/img_0817.jpg,640,640,3,Brimstone,258,325,341,639
img_0803,train/images/img_0803.jpg,640,640,3,Sage,294,310,309,360
img_0803,train/images/img_0803.jpg,640,640,3,Jett,275,354,313,528
img_2782,train/images/img_2782.jpg,640,640,3,Phoenix,305,183,381,552
img_0195,train/images/img_0195.jpg,640,640,3,Sage,334,288,341,314
img_0195,train/images/img_0195.jpg,640,640,3,Brimstone,341,290,352,313
img_2796,train/images/img_2796.jpg,640,640,3,Phoenix,278,72,381,422
img_2797,train/images/img_2797.jpg,640,640,3,Phoenix,242,378,280,492
img_0180,train/images/img_0180.jpg,640,640,3,Jett,284,90,299,158
img_0194,train/images/img_0194.jpg,640,640,3,Sage,253,304,293,452
img_0194,train/images/img_0194.jpg,640,640,3,Jett,293,289,323,445
img_2783,train/images/img_2783.jpg,640,640,3,Phoenix,334,164,397,476
img_0802,train/images/img_0802.jpg,640,640,3,Sage,307,315,321,387
img_0802,train/images/img_0802.jpg,640,640,3,Jett,255,353,301,497
img_2032,train/images/img_2032.jpg,640,640,3,Jett,248,360,278,430
img_2032,train/images/img_2032.jpg,640,640,3,Sage,218,206,331,431
img_0625,train/images/img_0625.jpg,640,640,3,Jett,281,295,305,366
img_0143,train/images/img_0143.jpg,640,640,3,Phoenix,257,312,274,382
img_0143,train/images/img_0143.jpg,640,640,3,Jett,322,300,359,416
img_2754,train/images/img_2754.jpg,640,640,3,Phoenix,308,186,350,319
img_2740,train/images/img_2740.jpg,640,640,3,Phoenix,229,287,309,474
img_0157,train/images/img_0157.jpg,640,640,3,Sage,276,192,298,258
img_1249,train/images/img_1249.jpg,640,640,3,Brimstone,303,256,329,366
img_2026,train/images/img_2026.jpg,640,640,3,Jett,280,178,369,633
img_2026,train/images/img_2026.jpg,640,640,3,Brimstone,356,229,372,321
img_1507,train/images/img_1507.jpg,640,640,3,Brimstone,234,150,296,456
img_0619,train/images/img_0619.jpg,640,640,3,Jett,267,190,304,252
img_2768,train/images/img_2768.jpg,640,640,3,Phoenix,296,161,351,448
img_1261,train/images/img_1261.jpg,640,640,3,Phoenix,337,190,413,517
img_1275,train/images/img_1275.jpg,640,640,3,Jett,341,308,354,356
img_1513,train/images/img_1513.jpg,640,640,3,Sage,304,228,340,394
img_0382,train/images/img_0382.jpg,640,640,3,Phoenix,271,290,303,401
img_0382,train/images/img_0382.jpg,640,640,3,Jett,244,299,274,394
img_2595,train/images/img_2595.jpg,640,640,3,Phoenix,288,280,317,370
img_1922,train/images/img_1922.jpg,640,640,3,Brimstone,199,230,346,638
img_1936,train/images/img_1936.jpg,640,640,3,Phoenix,293,248,349,464
img_2581,train/images/img_2581.jpg,640,640,3,Phoenix,309,51,438,576
img_0396,train/images/img_0396.jpg,640,640,3,Phoenix,269,193,314,294
img_0427,train/images/img_0427.jpg,640,640,3,Phoenix,73,211,263,639
img_1739,train/images/img_1739.jpg,640,640,3,Sage,363,203,395,324
img_2230,train/images/img_2230.jpg,640,640,3,Jett,299,241,332,321
img_2224,train/images/img_2224.jpg,640,640,3,Phoenix,275,212,292,308
img_0433,train/images/img_0433.jpg,640,640,3,Phoenix,301,319,327,397
img_0433,train/images/img_0433.jpg,640,640,3,Jett,318,230,354,344
img_0355,train/images/img_0355.jpg,640,640,3,Phoenix,40,128,292,463
img_1063,train/images/img_1063.jpg,640,640,3,Brimstone,247,244,335,443
img_1063,train/images/img_1063.jpg,640,640,3,Sage,158,287,209,411
img_1705,train/images/img_1705.jpg,640,640,3,Jett,322,260,341,332
img_1711,train/images/img_1711.jpg,640,640,3,Sage,244,76,462,639
img_1077,train/images/img_1077.jpg,640,640,3,Brimstone,427,299,493,473
img_1077,train/images/img_1077.jpg,640,640,3,Sage,265,314,284,397
img_2387,train/images/img_2387.jpg,640,640,3,Jett,280,252,317,360
img_0590,train/images/img_0590.jpg,640,640,3,Jett,226,324,252,429
img_1856,train/images/img_1856.jpg,640,640,3,Jett,303,240,341,390
img_1842,train/images/img_1842.jpg,640,640,3,Jett,298,271,314,350
img_2393,train/images/img_2393.jpg,640,640,3,Brimstone,121,191,219,584
img_2393,train/images/img_2393.jpg,640,640,3,Jett,390,228,449,404
img_0235,train/images/img_0235.jpg,640,640,3,Sage,401,279,431,381
img_0553,train/images/img_0553.jpg,640,640,3,Sage,282,311,298,382
img_0553,train/images/img_0553.jpg,640,640,3,Jett,299,357,348,493
img_1895,train/images/img_1895.jpg,640,640,3,Sage,309,150,420,597
img_2344,train/images/img_2344.jpg,640,640,3,Sage,163,217,200,372
img_2350,train/images/img_2350.jpg,640,640,3,Brimstone,273,263,360,638
img_1659,train/images/img_1659.jpg,640,640,3,Brimstone,274,240,317,400
img_1881,train/images/img_1881.jpg,640,640,3,Jett,263,224,359,499
img_0221,train/images/img_0221.jpg,640,640,3,Brimstone,0,184,232,624
img_2436,train/images/img_2436.jpg,640,640,3,Jett,355,259,377,380
img_2436,train/images/img_2436.jpg,640,640,3,Brimstone,290,263,315,391
img_0209,train/images/img_0209.jpg,640,640,3,Phoenix,240,63,272,168
img_1117,train/images/img_1117.jpg,640,640,3,Jett,276,299,316,427
img_1671,train/images/img_1671.jpg,640,640,3,Brimstone,291,272,345,462
img_1665,train/images/img_1665.jpg,640,640,3,Sage,324,279,335,332
img_1665,train/images/img_1665.jpg,640,640,3,Jett,356,271,390,387
img_1103,train/images/img_1103.jpg,640,640,3,Sage,299,304,326,427
img_1103,train/images/img_1103.jpg,640,640,3,Jett,324,289,350,405
img_2185,train/images/img_2185.jpg,640,640,3,Phoenix,261,225,278,299
img_2185,train/images/img_2185.jpg,640,640,3,Sage,345,276,384,478
img_2191,train/images/img_2191.jpg,640,640,3,Sage,261,94,355,572
img_1498,train/images/img_1498.jpg,640,640,3,Brimstone,310,248,340,392
img_0786,train/images/img_0786.jpg,640,640,3,Phoenix,218,396,285,574
img_0786,train/images/img_0786.jpg,640,640,3,Jett,325,380,350,441
img_0976,train/images/img_0976.jpg,640,640,3,Phoenix,226,229,327,553
img_2813,train/images/img_2813.jpg,640,640,3,Phoenix,323,237,351,370
img_0962,train/images/img_0962.jpg,640,640,3,Jett,367,254,461,480
img_2146,train/images/img_2146.jpg,640,640,3,Jett,102,197,205,472
img_0751,train/images/img_0751.jpg,640,640,3,Phoenix,354,312,379,384
img_0751,train/images/img_0751.jpg,640,640,3,Jett,266,301,303,418
img_0989,train/images/img_0989.jpg,640,640,3,Sage,420,315,459,459
img_1329,train/images/img_1329.jpg,640,640,3,Sage,288,299,310,370
img_0037,train/images/img_0037.jpg,640,640,3,Phoenix,323,227,335,268
img_0037,train/images/img_0037.jpg,640,640,3,Jett,308,216,320,273
img_2620,train/images/img_2620.jpg,640,640,3,Phoenix,298,229,337,372
img_2634,train/images/img_2634.jpg,640,640,3,Phoenix,275,254,310,406
img_0745,train/images/img_0745.jpg,640,640,3,Brimstone,341,295,368,397
img_0745,train/images/img_0745.jpg,640,640,3,Sage,226,286,260,422
img_2152,train/images/img_2152.jpg,640,640,3,Brimstone,303,232,345,397
img_1473,train/images/img_1473.jpg,640,640,3,Sage,316,269,330,333
img_1315,train/images/img_1315.jpg,640,640,3,Phoenix,278,299,306,384
